rating,user_item
1,236_419
1,236_111
1,236_148
1,236_153
1,236_298
1,236_432
1,236_591
1,236_225
1,236_216
1,236_866
1,236_181
1,236_97
1,236_194
1,236_88
1,236_595
1,236_521
1,237_191
1,237_28
1,237_423
1,237_199
1,237_705
1,237_238
1,237_489
1,237_659
1,237_525
1,237_169
1,237_474
1,237_187
1,238_252
1,238_300
1,238_1190
1,238_220
1,238_298
1,238_125
1,239_194
1,239_96
1,239_529
1,239_612
1,239_135
1,239_288
1,239_312
1,239_479
1,239_114
1,239_79
1,239_497
1,239_124
1,239_516
1,239_8
1,239_1203
1,239_701
1,239_508
1,239_100
1,239_195
1,239_836
1,239_89
1,239_954
1,239_736
1,239_340
1,239_91
1,239_484
1,239_474
1,239_427
1,239_300
1,239_489
1,239_434
1,239_428
1,239_174
1,239_745
1,239_462
1,239_652
1,239_186
1,239_528
1,239_433
1,240_349
1,241_690
1,241_294
1,241_689
1,242_361
1,242_291
1,242_111
1,242_740
1,243_275
1,243_223
1,243_1368
1,243_435
1,243_813
1,243_83
1,243_423
1,243_86
1,243_694
1,243_477
1,243_157
1,243_631
1,243_77
1,243_246
1,244_815
1,244_756
1,244_186
1,244_310
1,244_172
1,244_53
1,244_167
1,244_216
1,244_220
1,244_97
1,244_95
1,244_278
1,244_1225
1,244_226
1,244_90
1,244_762
1,244_764
1,244_22
1,244_294
1,244_181
1,244_72
1,244_554
1,244_950
1,244_456
1,244_738
1,244_42
1,244_1209
1,244_566
1,244_739
1,244_471
1,244_92
1,244_86
1,244_581
1,244_66
1,244_200
1,244_174
1,244_318
1,244_268
1,244_401
1,244_716
1,244_527
1,244_222
1,244_71
1,244_158
1,244_249
1,244_65
1,244_193
1,244_383
1,244_455
1,245_411
1,245_473
1,245_894
1,245_210
1,246_665
1,246_1218
1,246_596
1,246_356
1,246_426
1,246_17
1,246_410
1,246_568
1,246_231
1,246_840
1,246_403
1,246_151
1,246_790
1,246_176
1,246_265
1,246_250
1,246_12
1,246_1139
1,246_981
1,246_132
1,246_1228
1,246_11
1,246_411
1,246_1089
1,246_404
1,246_809
1,246_1039
1,246_447
1,246_155
1,246_651
1,246_252
1,246_56
1,246_433
1,246_175
1,246_658
1,246_66
1,247_271
1,247_111
1,247_750
1,247_70
1,247_58
1,247_258
1,248_234
1,248_515
1,248_186
1,248_179
1,248_168
1,248_194
1,248_196
1,248_7
1,248_69
1,248_22
1,248_180
1,248_323
1,249_241
1,249_124
1,249_23
1,249_182
1,249_469
1,249_684
1,249_100
1,249_137
1,249_39
1,249_216
1,249_86
1,249_686
1,249_168
1,249_249
1,249_283
1,249_53
1,249_1047
1,249_1073
1,249_203
1,249_467
1,249_1
1,249_789
1,249_237
1,249_806
1,249_96
1,249_2
1,249_181
1,249_603
1,249_92
1,249_427
1,249_129
1,249_123
1,250_140
1,250_196
1,250_260
1,250_2
1,250_127
1,250_628
1,250_89
1,250_69
1,250_844
1,250_288
1,250_676
1,250_179
1,250_270
1,250_100
1,250_258
1,250_325
1,250_367
1,250_993
1,250_116
1,250_248
1,250_191
1,250_418
1,250_933
1,250_183
1,250_469
1,251_100
1,251_748
1,251_148
1,251_109
1,251_520
1,251_172
1,251_866
1,251_288
1,251_64
1,251_813
1,251_118
1,251_147
1,251_250
1,251_210
1,251_79
1,251_185
1,251_597
1,252_129
1,252_290
1,253_465
1,253_183
1,253_483
1,253_127
1,253_298
1,253_117
1,253_87
1,253_273
1,253_156
1,253_732
1,253_1016
1,253_343
1,253_689
1,253_485
1,253_482
1,253_192
1,254_1444
1,254_164
1,254_121
1,254_649
1,254_384
1,254_240
1,254_472
1,254_222
1,254_162
1,254_259
1,254_214
1,254_755
1,254_35
1,254_97
1,254_448
1,254_258
1,254_211
1,254_1133
1,254_102
1,254_313
1,254_78
1,254_28
1,254_768
1,254_678
1,254_181
1,254_22
1,254_415
1,254_1033
1,254_554
1,254_1
1,254_389
1,254_1050
1,254_323
1,254_82
1,254_231
1,254_629
1,254_584
1,254_168
1,254_269
1,254_241
1,255_678
1,255_551
1,255_569
1,255_565
1,255_406
1,255_413
1,255_98
1,255_444
1,255_234
1,255_245
1,255_829
1,255_200
1,255_682
1,255_665
1,255_5
1,255_559
1,255_930
1,255_324
1,255_332
1,256_443
1,256_25
1,256_291
1,256_276
1,256_195
1,256_662
1,256_2
1,256_77
1,256_864
1,256_7
1,256_120
1,256_125
1,256_550
1,256_724
1,256_748
1,256_234
1,256_1109
1,256_56
1,256_79
1,256_54
1,256_1041
1,256_117
1,256_363
1,256_243
1,256_182
1,256_471
1,256_732
1,256_1033
1,256_986
1,256_409
1,256_228
1,256_1471
1,256_11
1,256_274
1,256_187
1,256_934
1,256_230
1,257_1260
1,257_345
1,257_221
1,257_116
1,257_130
1,257_949
1,257_324
1,257_676
1,257_129
1,257_121
1,257_921
1,257_113
1,257_14
1,257_1010
1,258_323
1,258_877
1,258_326
1,259_180
1,259_313
1,259_357
1,259_147
1,259_1135
1,259_121
1,259_781
1,259_271
1,259_748
1,260_1105
1,260_300
1,260_272
1,260_270
1,261_259
1,261_988
1,261_410
1,261_1237
1,261_243
1,261_245
1,262_223
1,262_293
1,262_754
1,262_47
1,262_71
1,262_15
1,262_1220
1,262_405
1,262_44
1,262_145
1,262_98
1,262_949
1,262_762
1,262_778
1,262_191
1,262_709
1,262_393
1,262_1013
1,262_473
1,262_485
1,262_288
1,262_486
1,262_56
1,262_66
1,262_219
1,263_197
1,263_117
1,263_892
1,263_82
1,263_1444
1,263_318
1,263_177
1,263_269
1,263_483
1,263_614
1,263_528
1,263_58
1,263_498
1,263_204
1,263_879
1,263_315
1,263_699
1,263_271
1,263_480
1,263_50
1,263_133
1,263_465
1,263_662
1,263_484
1,263_23
1,263_378
1,264_721
1,264_70
1,264_401
1,264_524
1,264_792
1,264_25
1,264_436
1,264_672
1,264_216
1,264_238
1,264_367
1,264_1074
1,264_23
1,264_789
1,264_47
1,264_98
1,264_447
1,264_173
1,265_7
1,265_472
1,265_328
1,265_181
1,265_323
1,265_688
1,265_117
1,265_748
1,265_107
1,266_268
1,266_237
1,266_289
1,266_100
1,267_518
1,267_121
1,267_840
1,267_114
1,267_147
1,267_684
1,267_324
1,267_7
1,267_578
1,267_204
1,267_240
1,267_393
1,267_80
1,267_228
1,267_480
1,267_364
1,267_385
1,267_1185
1,267_206
1,267_720
1,267_218
1,267_186
1,267_230
1,267_198
1,267_158
1,267_233
1,267_157
1,267_1110
1,267_161
1,267_89
1,267_2
1,267_5
1,268_147
1,268_1249
1,268_470
1,268_52
1,268_721
1,268_83
1,268_374
1,268_540
1,268_123
1,268_154
1,268_269
1,268_161
1,268_746
1,268_357
1,268_244
1,268_182
1,268_370
1,268_569
1,268_928
1,268_472
1,268_527
1,268_10
1,268_480
1,268_399
1,268_124
1,268_222
1,268_597
1,268_397
1,268_729
1,268_179
1,268_981
1,268_328
1,268_1046
1,268_1222
1,268_544
1,268_203
1,268_174
1,268_506
1,268_455
1,268_1228
1,268_50
1,268_622
1,268_173
1,268_561
1,268_831
1,268_240
1,268_223
1,268_652
1,268_405
1,268_578
1,268_188
1,268_940
1,268_475
1,268_80
1,268_1208
1,268_765
1,268_388
1,268_435
1,269_845
1,269_198
1,269_22
1,269_235
1,269_9
1,269_47
1,269_156
1,269_82
1,269_729
1,269_1020
1,269_961
1,269_640
1,269_340
1,269_529
1,269_608
1,269_15
1,269_153
1,269_179
1,269_316
1,269_919
1,269_175
1,269_1071
1,269_809
1,269_756
1,269_120
1,269_238
1,269_1133
1,269_636
1,269_1028
1,269_614
1,269_627
1,269_433
1,269_161
1,269_716
1,269_498
1,269_425
1,269_1479
1,269_517
1,269_51
1,269_204
1,269_157
1,269_582
1,269_96
1,269_185
1,269_783
1,269_931
1,269_66
1,269_182
1,269_241
1,269_428
1,269_42
1,269_315
1,269_218
1,269_410
1,269_200
1,269_162
1,269_192
1,269_1444
1,269_530
1,269_255
1,269_496
1,269_508
1,269_1428
1,269_8
1,269_68
1,269_476
1,269_432
1,269_132
1,269_441
1,269_603
1,269_710
1,269_371
1,269_747
1,269_739
1,270_466
1,270_66
1,270_241
1,270_747
1,270_181
1,270_250
1,270_581
1,270_164
1,270_121
1,270_742
1,270_869
1,270_574
1,270_566
1,271_630
1,271_211
1,271_121
1,271_50
1,271_451
1,271_180
1,271_241
1,271_200
1,271_284
1,271_510
1,271_866
1,271_402
1,271_294
1,271_425
1,271_530
1,271_317
1,271_64
1,271_117
1,271_312
1,271_507
1,271_393
1,271_98
1,271_371
1,271_286
1,271_257
1,271_235
1,271_570
1,271_135
1,271_269
1,271_546
1,271_276
1,271_194
1,271_126
1,271_477
1,271_177
1,271_381
1,271_205
1,271_69
1,271_73
1,271_511
1,271_504
1,271_302
1,271_499
1,271_625
1,271_238
1,271_208
1,271_40
1,271_124
1,271_792
1,271_1117
1,271_496
1,271_181
1,271_428
1,271_176
1,271_735
1,271_244
1,271_610
1,271_28
1,272_1101
1,272_772
1,272_498
1,272_201
1,272_211
1,272_183
1,272_654
1,272_133
1,273_321
1,273_338
1,274_405
1,274_748
1,274_255
1,274_476
1,274_277
1,274_319
1,274_762
1,274_100
1,274_211
1,274_125
1,274_15
1,274_300
1,274_200
1,274_318
1,274_629
1,274_596
1,274_756
1,274_1163
1,275_597
1,275_501
1,275_520
1,275_258
1,275_89
1,275_142
1,275_423
1,275_300
1,275_627
1,275_226
1,275_294
1,275_132
1,275_420
1,275_434
1,275_448
1,275_164
1,275_380
1,275_473
1,275_199
1,275_188
1,276_796
1,276_322
1,276_1081
1,276_773
1,276_38
1,276_406
1,276_291
1,276_301
1,276_1218
1,276_104
1,276_270
1,276_1131
1,276_58
1,276_1478
1,276_563
1,276_561
1,276_147
1,276_684
1,276_456
1,276_853
1,276_229
1,276_81
1,276_854
1,276_77
1,276_265
1,276_879
1,276_941
1,276_751
1,276_669
1,276_450
1,276_302
1,276_403
1,276_743
1,276_127
1,276_214
1,276_470
1,276_156
1,276_640
1,276_171
1,276_732
1,276_386
1,276_5
1,276_686
1,276_118
1,276_1220
1,276_977
1,276_697
1,276_562
1,276_803
1,276_628
1,276_262
1,276_652
1,276_258
1,276_380
1,276_426
1,276_473
1,276_1047
1,276_264
1,276_402
1,276_343
1,276_222
1,276_763
1,276_916
1,276_800
1,276_298
1,276_915
1,276_323
1,276_395
1,276_433
1,276_189
1,276_739
1,276_1056
1,276_765
1,276_458
1,276_201
1,276_453
1,276_768
1,276_183
1,276_735
1,276_184
1,276_67
1,276_346
1,276_122
1,276_235
1,276_1
1,276_202
1,276_392
1,276_1016
1,276_518
1,276_447
1,276_385
1,276_217
1,276_1036
1,276_554
1,276_215
1,276_97
1,276_172
1,276_685
1,276_710
1,276_452
1,276_23
1,276_33
1,276_1232
1,276_92
1,276_1413
1,276_1090
1,277_257
1,277_1011
1,277_591
1,277_302
1,277_237
1,277_276
1,277_473
1,277_619
1,277_50
1,277_508
1,277_472
1,277_278
1,277_100
1,278_525
1,278_22
1,278_882
1,278_258
1,278_515
1,279_1181
1,279_725
1,279_168
1,279_96
1,279_1291
1,279_1017
1,279_382
1,279_780
1,279_871
1,279_13
1,279_408
1,279_727
1,279_240
1,279_792
1,279_762
1,279_147
1,279_386
1,279_432
1,279_265
1,279_1230
1,279_433
1,279_224
1,279_541
1,279_236
1,279_248
1,279_1312
1,279_273
1,279_153
1,279_16
1,279_932
1,279_94
1,279_444
1,279_597
1,279_71
1,279_649
1,279_219
1,279_978
1,279_1402
1,279_1361
1,279_81
1,279_158
1,279_41
1,279_1206
1,279_1132
1,279_625
1,279_1037
1,279_517
1,279_926
1,279_710
1,279_33
1,279_1170
1,279_230
1,279_515
1,279_1205
1,279_1072
1,279_373
1,279_1030
1,279_971
1,279_30
1,279_191
1,279_449
1,279_1224
1,279_379
1,279_259
1,279_833
1,279_854
1,279_27
1,279_17
1,279_242
1,279_576
1,279_826
1,279_7
1,279_486
1,280_631
1,280_1
1,280_845
1,280_127
1,280_693
1,280_99
1,280_227
1,280_756
1,280_736
1,280_571
1,280_419
1,280_180
1,280_7
1,280_542
1,280_1479
1,280_499
1,280_92
1,280_195
1,280_1478
1,280_723
1,280_282
1,280_465
1,280_977
1,280_135
1,280_655
1,280_1181
1,280_1297
1,280_31
1,280_232
1,280_220
1,280_731
1,280_315
1,280_126
1,280_1112
1,280_80
1,280_2
1,280_402
1,280_660
1,280_1114
1,280_228
1,280_111
1,280_380
1,280_392
1,280_595
1,280_3
1,280_68
1,280_405
1,280_245
1,280_423
1,280_364
1,280_216
1,280_183
1,280_588
1,280_233
1,281_538
1,281_288
1,281_308
1,281_331
1,281_310
1,281_301
1,281_342
1,281_748
1,282_325
1,282_271
1,282_302
1,282_300
1,282_268
1,282_333
1,282_319
1,282_358
1,283_845
1,283_627
1,283_24
1,283_709
1,283_125
1,283_49
1,283_21
1,283_204
1,283_412
1,283_732
1,283_109
1,284_305
1,284_259
1,284_344
1,284_328
1,284_286
1,284_324
1,284_262
1,284_310
1,284_751
1,284_270
1,285_216
1,285_628
1,285_538
1,285_682
1,285_205
1,286_1014
1,286_171
1,286_237
1,286_151
1,286_1039
1,286_100
1,286_248
1,286_56
1,286_790
1,286_277
1,286_1113
1,286_55
1,286_404
1,286_1
1,286_25
1,286_710
1,286_732
1,286_472
1,286_167
1,286_381
1,286_181
1,286_1375
1,286_90
1,286_924
1,286_1239
1,286_737
1,286_930
1,286_211
1,286_527
1,286_1075
1,286_483
1,286_569
1,286_946
1,286_340
1,286_1119
1,286_762
1,286_955
1,286_431
1,286_117
1,286_821
1,286_116
1,286_42
1,286_413
1,286_274
1,286_1060
1,286_183
1,286_402
1,286_856
1,286_345
1,286_537
1,287_926
1,287_39
1,287_156
1,287_28
1,287_117
1,287_208
1,287_250
1,287_200
1,287_50
1,287_121
1,287_108
1,287_710
1,287_815
1,287_235
1,287_168
1,287_64
1,288_593
1,288_742
1,288_97
1,288_317
1,288_15
1,288_318
1,288_544
1,288_289
1,288_515
1,288_294
1,288_197
1,288_211
1,288_199
1,288_176
1,288_210
1,288_100
1,289_473
1,289_147
1,289_455
1,289_109
1,290_88
1,290_161
1,290_568
1,290_393
1,290_476
1,290_380
1,290_418
1,290_216
1,290_473
1,290_474
1,290_523
1,290_196
1,290_515
1,290_139
1,290_403
1,290_125
1,290_435
1,290_97
1,290_1060
1,290_271
1,290_211
1,290_199
1,290_651
1,290_596
1,290_135
1,290_809
1,290_66
1,290_385
1,290_566
1,290_102
1,290_472
1,290_99
1,290_120
1,291_418
1,291_1016
1,291_70
1,291_1028
1,291_77
1,291_824
1,291_460
1,291_770
1,291_1239
1,291_834
1,291_41
1,291_1213
1,291_56
1,291_365
1,291_66
1,291_1376
1,291_89
1,291_540
1,291_294
1,291_384
1,291_92
1,291_284
1,291_1073
1,291_825
1,291_9
1,291_655
1,291_140
1,291_563
1,291_763
1,291_236
1,291_946
1,291_12
1,291_569
1,291_55
1,291_123
1,291_416
1,291_85
1,291_411
1,291_933
1,291_67
1,291_100
1,291_722
1,291_245
1,291_1067
1,291_550
1,291_772
1,291_631
1,291_1248
1,291_1090
1,291_223
1,291_785
1,291_125
1,291_151
1,291_95
1,291_943
1,291_405
1,292_661
1,292_276
1,292_653
1,292_10
1,292_1050
1,292_1039
1,292_405
1,292_479
1,292_173
1,292_79
1,292_83
1,292_423
1,292_285
1,292_194
1,292_223
1,292_705
1,292_98
1,292_1
1,292_331
1,293_1267
1,293_770
1,293_166
1,293_132
1,293_748
1,293_1220
1,293_195
1,293_521
1,293_849
1,293_210
1,293_646
1,293_144
1,293_153
1,293_657
1,293_322
1,293_12
1,293_2
1,293_425
1,293_76
1,293_445
1,293_642
1,293_480
1,293_554
1,293_467
1,293_366
1,293_226
1,293_649
1,293_653
1,293_549
1,293_416
1,293_856
1,293_684
1,293_160
1,293_824
1,293_482
1,293_460
1,293_651
1,293_497
1,293_941
1,293_463
1,293_211
1,293_357
1,293_356
1,293_230
1,293_286
1,293_272
1,293_1048
1,293_234
1,293_187
1,293_789
1,293_568
1,293_371
1,293_1209
1,293_152
1,293_218
1,293_571
1,293_175
1,293_436
1,293_11
1,293_168
1,293_1
1,293_185
1,293_877
1,293_237
1,293_223
1,293_284
1,293_696
1,293_411
1,293_238
1,293_66
1,293_712
1,293_1044
1,293_94
1,294_109
1,294_271
1,294_508
1,294_288
1,294_539
1,294_325
1,294_248
1,294_355
1,294_1007
1,294_125
1,294_751
1,294_246
1,294_1016
1,294_1161
1,294_340
1,294_476
1,294_1081
1,294_50
1,294_928
1,294_546
1,294_151
1,294_879
1,294_1012
1,294_1254
1,294_123
1,294_254
1,294_268
1,294_986
1,294_515
1,294_872
1,294_295
1,294_1047
1,295_172
1,295_47
1,295_727
1,295_493
1,295_401
1,295_1459
1,295_1401
1,295_1446
1,295_99
1,295_602
1,295_98
1,295_53
1,295_380
1,295_655
1,295_86
1,295_747
1,295_389
1,295_642
1,295_435
1,295_395
1,295_648
1,295_720
1,295_420
1,295_229
1,295_217
1,295_91
1,295_188
1,295_705
1,295_513
1,295_137
1,295_95
1,295_204
1,295_213
1,295_357
1,295_561
1,295_216
1,295_381
1,295_385
1,295_743
1,295_168
1,295_89
1,295_227
1,295_52
1,295_144
1,295_461
1,295_11
1,295_1050
1,295_582
1,295_132
1,295_416
1,296_510
1,296_961
1,296_950
1,296_654
1,296_98
1,296_172
1,296_475
1,296_963
1,296_117
1,296_121
1,296_24
1,296_134
1,296_269
1,296_357
1,296_100
1,296_259
1,296_528
1,296_144
1,296_181
1,296_211
1,296_632
1,296_150
1,296_659
1,296_1251
1,297_57
1,297_233
1,297_307
1,297_198
1,297_216
1,297_22
1,297_223
1,297_282
1,297_480
1,297_50
1,297_7
1,297_1217
1,297_705
1,297_1007
1,297_742
1,297_183
1,297_231
1,297_471
1,297_201
1,297_435
1,297_53
1,297_271
1,297_265
1,297_114
1,297_83
1,297_919
1,297_213
1,297_109
1,297_200
1,297_211
1,297_535
1,297_32
1,297_215
1,297_228
1,297_156
1,297_92
1,297_28
1,297_100
1,297_724
1,297_659
1,298_474
1,298_181
1,298_1346
1,298_152
1,298_1142
1,298_172
1,298_237
1,298_286
1,298_99
1,298_864
1,298_294
1,298_318
1,298_79
1,298_257
1,298_186
1,298_866
1,298_604
1,298_211
1,298_504
1,298_193
1,298_210
1,298_526
1,298_174
1,298_50
1,298_549
1,298_9
1,298_187
1,298_356
1,298_742
1,298_482
1,299_229
1,299_14
1,299_303
1,299_240
1,299_367
1,299_297
1,299_1039
1,299_216
1,299_936
1,299_67
1,299_115
1,299_778
1,299_1073
1,299_173
1,299_813
1,299_88
1,299_811
1,299_251
1,299_129
1,299_652
1,299_249
1,299_1056
1,299_730
1,299_1
1,299_28
1,299_91
1,299_1036
1,299_98
1,299_396
1,299_244
1,299_603
1,299_1300
1,299_856
1,299_381
1,299_510
1,299_354
1,299_1379
1,299_179
1,300_456
1,300_876
1,300_288
1,300_264
1,300_294
1,301_184
1,301_1035
1,301_515
1,301_771
1,301_123
1,301_732
1,301_89
1,301_168
1,301_7
1,301_686
1,301_519
1,301_470
1,301_66
1,301_161
1,301_154
1,301_164
1,301_153
1,301_357
1,301_239
1,301_2
1,301_631
1,301_179
1,301_719
1,301_29
1,301_403
1,301_739
1,301_81
1,301_746
1,301_559
1,301_193
1,301_742
1,301_12
1,301_758
1,301_546
1,301_503
1,301_162
1,301_685
1,301_50
1,301_157
1,301_4
1,301_232
1,301_402
1,301_122
1,301_205
1,301_282
1,301_866
1,301_258
1,301_90
1,301_820
1,301_41
1,301_183
1,301_21
1,302_322
1,302_323
1,302_879
1,302_258
1,302_289
1,303_842
1,303_815
1,303_411
1,303_145
1,303_700
1,303_549
1,303_99
1,303_203
1,303_421
1,303_327
1,303_398
1,303_233
1,303_9
1,303_160
1,303_234
1,303_96
1,303_62
1,303_257
1,303_926
1,303_249
1,303_159
1,303_186
1,303_391
1,303_125
1,303_232
1,303_276
1,303_122
1,303_184
1,303_237
1,303_55
1,303_42
1,303_1118
1,303_226
1,303_26
1,303_449
1,303_384
1,303_452
1,303_229
1,303_222
1,303_678
1,303_575
1,303_137
1,303_420
1,303_455
1,303_1110
1,303_215
1,303_1411
1,303_741
1,303_979
1,303_709
1,303_1426
1,303_715
1,303_334
1,303_960
1,303_82
1,303_72
1,303_597
1,303_171
1,303_143
1,303_425
1,303_283
1,303_845
1,303_829
1,303_670
1,303_241
1,303_1034
1,303_432
1,303_679
1,303_1097
1,303_725
1,303_204
1,303_333
1,303_783
1,303_83
1,303_17
1,303_4
1,303_484
1,303_1044
1,303_805
1,303_655
1,303_290
1,303_1209
1,303_116
1,303_1217
1,304_237
1,304_275
1,304_288
1,304_300
1,304_111
1,305_451
1,305_427
1,305_56
1,305_257
1,305_76
1,305_212
1,305_298
1,305_806
1,305_156
1,305_482
1,305_511
1,305_305
1,305_655
1,305_83
1,305_246
1,305_963
1,305_12
1,305_904
1,305_88
1,305_153
1,305_971
1,305_327
1,305_195
1,305_215
1,305_686
1,305_751
1,305_315
1,305_528
1,305_478
1,305_86
1,305_464
1,305_462
1,305_311
1,306_235
1,306_287
1,306_150
1,306_111
1,306_1251
1,306_289
1,307_94
1,307_1022
1,307_313
1,307_393
1,307_193
1,307_169
1,307_1140
1,307_515
1,307_655
1,307_380
1,307_227
1,307_401
1,307_56
1,307_1
1,307_739
1,307_62
1,307_70
1,307_163
1,307_1065
1,307_580
1,307_196
1,307_433
1,307_472
1,308_1
1,308_295
1,308_378
1,308_581
1,308_85
1,308_60
1,308_959
1,308_628
1,308_528
1,308_656
1,308_322
1,308_490
1,308_170
1,308_521
1,308_265
1,308_98
1,308_487
1,308_393
1,308_610
1,308_822
1,308_45
1,308_1047
1,308_12
1,308_611
1,308_238
1,308_1073
1,308_64
1,308_72
1,308_461
1,308_58
1,308_154
1,308_209
1,308_237
1,308_231
1,308_241
1,308_357
1,308_195
1,308_699
1,308_517
1,308_56
1,308_646
1,308_202
1,308_419
1,308_288
1,308_32
1,308_962
1,308_22
1,308_942
1,308_17
1,308_141
1,308_1169
1,308_519
1,308_182
1,308_69
1,308_132
1,308_546
1,308_211
1,308_179
1,308_709
1,308_504
1,308_259
1,308_411
1,308_257
1,308_139
1,309_303
1,309_1393
1,309_1025
1,309_319
1,309_304
1,310_116
1,310_24
1,310_258
1,310_181
1,311_386
1,311_716
1,311_83
1,311_1222
1,311_662
1,311_505
1,311_568
1,311_70
1,311_348
1,311_553
1,311_205
1,311_482
1,311_38
1,311_469
1,311_178
1,311_326
1,311_431
1,311_212
1,311_365
1,311_136
1,311_1
1,311_329
1,311_234
1,311_387
1,311_1479
1,311_44
1,311_318
1,311_216
1,311_465
1,311_127
1,311_215
1,311_121
1,311_1042
1,311_750
1,311_31
1,311_501
1,311_356
1,311_509
1,311_101
1,311_64
1,311_192
1,311_755
1,311_655
1,311_630
1,311_393
1,311_39
1,311_76
1,311_705
1,311_131
1,312_100
1,312_133
1,312_28
1,312_408
1,312_676
1,312_639
1,312_675
1,312_241
1,312_603
1,312_131
1,312_205
1,312_195
1,312_156
1,312_204
1,312_609
1,312_428
1,312_187
1,312_654
1,312_684
1,312_608
1,312_185
1,312_505
1,312_1020
1,312_478
1,312_207
1,312_175
1,312_490
1,312_172
1,312_479
1,312_427
1,312_177
1,312_506
1,312_23
1,312_612
1,312_740
1,312_648
1,312_178
1,312_97
1,312_661
1,312_189
1,312_169
1,312_124
1,312_429
1,312_525
1,312_430
1,313_205
1,313_180
1,313_230
1,313_740
1,313_609
1,313_44
1,313_162
1,313_135
1,313_650
1,313_843
1,313_565
1,313_498
1,313_1050
1,313_403
1,313_23
1,313_525
1,313_496
1,313_178
1,313_77
1,313_483
1,313_485
1,313_50
1,313_632
1,313_495
1,313_195
1,313_102
1,313_502
1,313_504
1,313_309
1,313_172
1,313_237
1,313_511
1,313_216
1,313_576
1,313_357
1,313_79
1,313_559
1,313_531
1,314_1289
1,314_623
1,314_591
1,314_126
1,314_120
1,314_765
1,314_138
1,314_693
1,314_215
1,314_1221
1,314_1220
1,314_399
1,314_1503
1,314_763
1,314_288
1,314_122
1,314_959
1,314_780
1,314_1178
1,314_795
1,314_246
1,314_1229
1,314_278
1,314_280
1,314_411
1,314_125
1,314_815
1,314_367
1,314_806
1,314_379
1,314_67
1,314_66
1,314_410
1,314_56
1,314_151
1,314_742
1,314_747
1,314_717
1,314_15
1,314_433
1,314_939
1,314_412
1,314_283
1,314_808
1,314_827
1,314_38
1,314_69
1,314_1048
1,314_12
1,314_768
1,315_13
1,315_185
1,315_431
1,315_234
1,315_285
1,315_603
1,315_732
1,315_48
1,315_746
1,315_25
1,315_513
1,315_645
1,315_121
1,315_301
1,315_4
1,315_137
1,315_163
1,315_673
1,315_466
1,315_202
1,315_93
1,316_197
1,316_190
1,316_357
1,316_9
1,316_234
1,316_22
1,316_923
1,316_168
1,316_678
1,316_707
1,316_187
1,316_482
1,316_174
1,316_427
1,316_100
1,317_326
1,317_328
1,318_474
1,318_204
1,318_660
1,318_1032
1,318_315
1,318_396
1,318_127
1,318_12
1,318_697
1,318_142
1,318_381
1,318_289
1,318_56
1,318_864
1,318_215
1,318_193
1,318_77
1,318_722
1,318_1048
1,318_196
1,318_14
1,318_188
1,318_307
1,318_8
1,318_40
1,318_941
1,319_313
1,319_333
1,319_268
1,319_346
1,319_358
1,320_1157
1,320_68
1,320_291
1,320_1188
1,320_3
1,320_1011
1,320_554
1,320_742
1,320_90
1,320_739
1,320_421
1,320_82
1,320_568
1,320_679
1,320_24
1,320_800
1,320_231
1,320_300
1,320_121
1,320_89
1,320_572
1,320_183
1,320_625
1,320_96
1,321_631
1,321_207
1,321_1028
1,321_135
1,321_276
1,321_205
1,321_514
1,321_213
1,321_736
1,321_199
1,321_191
1,321_484
1,321_614
1,321_462
1,321_61
1,321_87
1,321_510
1,321_463
1,321_7
1,321_863
1,321_519
1,321_182
1,321_275
1,321_197
1,321_603
1,321_478
1,322_521
1,322_751
1,322_196
1,322_157
1,322_654
1,322_505
1,322_9
1,323_9
1,323_246
1,323_744
1,323_199
1,323_22
1,323_150
1,323_327
1,323_249
1,323_467
1,323_300
1,323_204
1,323_678
1,323_288
1,323_876
1,323_50
1,323_294
1,323_847
1,323_156
1,323_273
1,323_322
1,324_748
1,324_754
1,324_9
1,324_288
1,324_255
1,324_275
1,324_282
1,324_259
1,324_276
1,324_270
1,324_339
1,324_268
1,325_402
1,325_505
1,325_187
1,325_98
1,325_181
1,325_640
1,325_340
1,325_107
1,325_493
1,325_517
1,325_542
1,325_127
1,325_47
1,325_526
1,325_28
1,325_502
1,325_115
1,325_269
1,325_190
1,325_548
1,325_182
1,325_1118
1,325_386
1,326_186
1,326_318
1,326_732
1,326_646
1,326_526
1,326_448
1,326_528
1,326_633
1,326_612
1,326_399
1,326_141
1,326_679
1,326_554
1,326_527
1,326_234
1,326_608
1,326_491
1,326_397
1,326_230
1,326_790
1,326_154
1,326_481
1,326_182
1,326_616
1,326_161
1,326_419
1,326_226
1,326_849
1,326_449
1,326_53
1,326_500
1,326_474
1,326_94
1,326_493
1,326_97
1,327_805
1,327_702
1,327_274
1,327_431
1,327_216
1,327_237
1,327_435
1,327_288
1,327_1067
1,327_32
1,327_1097
1,327_650
1,327_294
1,327_196
1,327_1012
1,327_1075
1,327_753
1,327_264
1,327_411
1,327_265
1,327_506
1,327_508
1,327_405
1,327_55
1,327_746
1,327_1170
1,327_1017
1,327_464
1,327_285
1,327_182
1,327_298
1,327_686
1,327_11
1,327_100
1,327_117
1,327_631
1,327_87
1,327_98
1,327_447
1,327_7
1,327_129
1,327_48
1,327_286
1,327_507
1,327_180
1,327_246
1,327_178
1,327_255
1,327_245
1,327_393
1,327_749
1,327_175
1,327_250
1,327_952
